Date,RET_Q1,VBAR_Q1,RET_Q2,VBAR_Q2,RET_Q3,VBAR_Q3,RET_Q4,VBAR_Q4,RET_Q5,VBAR_Q5
1999-01-05,0.3108639858954272,,0.8431765337100411,,0.3274765602496905,,2.081537601113114,,1.3771250543626599,
1999-01-06,0.5341482667967382,,1.1454744978054832,,1.9353056491006493,,2.6767020987658126,,3.1343648808403617,
1999-01-07,-1.1070176894522727,,-0.998681988485031,,-0.8676240435603916,,-0.3832555476773603,,0.9929276518478037,
1999-01-08,0.06393445817587466,,0.5800494605864455,,1.021152960887296,,0.3244841485256389,,0.5691122086824622,
1999-01-11,-1.0920089847465102,,-0.31138856811188087,,-0.7235881526805885,,-0.3917841805646873,,-0.3389292540916687,
1999-01-12,-0.6259582467531952,,-0.6292982747450091,,-1.290934078796078,,-1.324888604743832,,-2.478325914142683,
1999-01-13,-0.48437731150118163,,-1.1250160363853952,,-0.6906974759425032,,-1.1101186601153699,,-0.8054221567416805,
1999-01-14,-1.1783041821186104,,-0.9510961659782932,,-1.5745648191486943,,-1.5679084273089863,,-1.6194124418806748,
1999-01-15,1.00379446242775,,1.9293690993486021,,1.9659572238445069,,2.47096032205477,,2.3470529214380744,
1999-01-19,-0.1538144715129278,,-0.4111099100878086,,-0.02744348877467886,,-0.22651691219695058,,1.029295109114318,
1999-01-20,-0.706387357624664,,-0.3716405537643466,,-1.2839911477455768,,-0.08161973040694362,,0.4064169282437206,
1999-01-21,-0.8972484966416642,,-0.3005357459197164,,-0.8419268722194219,,-1.3925469015009584,,-2.3411407931101142,
1999-01-22,-0.24905356353520336,,0.06180476955765004,,-1.5353402808825733,,-1.007780663460262,,-0.16743845042540145,
1999-01-25,0.2957219250152698,,0.21622632812139986,,0.6118982648890275,,0.3058348654639231,,0.6159495667221967,
1999-01-26,0.00021414814422612046,,0.8454173061457484,,-0.12494060339953034,,0.8404854490258099,,1.7006170361640625,
1999-01-27,-0.8818119034687445,,-0.43449701887973613,,-0.7618476837972247,,-1.2532826517137776,,-0.19087651493952898,
1999-01-28,0.09036822361223194,,1.1307739864422013,,0.6926423925562809,,1.005072329171513,,2.0077328712190496,
1999-01-29,-0.026227891900796056,,0.5393047991813158,,0.39387916158854924,,1.9744870381616368,,1.3994120353492494,
1999-02-01,-0.4252587578780805,,-0.1262083514764226,,-0.24994217895310858,,-0.06323274638363557,,-0.7270635032486259,
1999-02-02,-0.07764532713648571,,-1.069057611396037,,-0.8290433846532848,,-1.0729547096417187,,-0.9116203134437669,
1999-02-03,0.41177216673355144,,1.1679678559566413,,0.8393444269633131,,1.5717009349233826,,2.1012624895768637,
1999-02-04,-0.39027557048309636,,-0.7768374571299389,,-0.9594412971299211,,-0.9957206397155832,,-2.0838663479060484,
1999-02-05,-0.08230441676086356,,-0.13632159671650834,,0.11701131522792915,,-0.28209930352218154,,-0.9404770462824135,
1999-02-08,-0.05599023032019404,,0.07930887192208105,,0.15319112735660373,,0.322068849890609,,1.0110904036823842,
1999-02-09,-0.8301747494218186,,-1.1583449869358755,,-1.2827881557611138,,-2.3092515864243723,,-3.21119114968303,
1999-02-10,-0.7860748460325244,,-0.29097695175615235,,-0.0394414014484807,,-0.15763794062453665,,0.6969731280187156,
1999-02-11,0.5128287672465531,,1.1118135524918769,,2.1268926060769666,,2.266747436041628,,3.398959690113098,
1999-02-12,-1.5215129672546084,,-1.3241226385813198,,-1.4347373926475377,,-1.1612205634665749,,-2.0281205918194196,
1999-02-16,0.5173514720030745,,0.5631085722052093,,0.6374026481534418,,0.2917201566173836,,0.7929962753920679,
1999-02-17,-0.21991523461721446,,-0.6882642614683311,,-0.9718526052530586,,-1.850418931413659,,-1.2504897122622471,
1999-02-18,0.4547388018009029,,0.589460770086714,,0.7873509368122599,,0.9619604792650661,,1.08412010359254,
1999-02-19,0.21877984210199627,,-0.32260685579573417,,0.3891936868138657,,0.24149634855523336,,0.3520499557171157,
1999-02-22,1.4442950091851239,,1.6601914405628866,,1.977645386107873,,2.6840928625441305,,3.08769683687489,
1999-02-23,-0.673013631436801,,-0.5598636930962766,,0.18293884203293673,,-0.34775124587445394,,0.892997035037784,
1999-02-24,-0.7735888963098682,,-0.7060894398512538,,-0.781016014391005,,-0.9747613365383552,,-1.399344153592057,
1999-02-25,-0.5519076184354363,,-0.8580940093739318,,-0.6993019923545696,,-1.1214274872572958,,-0.519488359379772,
1999-02-26,0.40190874265376647,,-0.9880659641673648,,0.07380938528006038,,-1.0553337134855336,,-0.7387139954220993,
1999-03-01,0.31112192113835013,,0.4017583154494268,,-0.03575308904599958,,0.18527574395567173,,0.2874721700216996,
1999-03-02,0.1230695189238744,,0.11273833714145617,,0.3318991602138377,,0.06264958137361053,,-0.6801793692881798,
1999-03-03,0.04022401545768025,,-0.5611729927437704,,0.03429050055722401,,0.11965171031749411,,0.2403356440553982,
1999-03-04,0.6198965660741952,,1.0493049699608323,,1.2829608211569397,,1.7227845782546163,,2.4888875598034534,
1999-03-05,1.4158386581044176,,1.3602420498129648,,1.8085664443867826,,1.4754691585911879,,3.387968898954205,
1999-03-08,-0.18947916016403896,,-0.35535512678563197,,0.11198525086533445,,0.7685557468044567,,0.9334750418413343,
1999-03-09,-0.5217696545153213,,-0.39316486484405705,,-0.5170037784016926,,-0.7544831184122304,,-0.5614539480448907,
1999-03-10,0.2758843735614708,,0.2606986500518817,,1.452085653913676,,1.5896347427242081,,0.7922098202954208,
1999-03-11,-0.042768043821283,,0.7274274273586914,,0.9172815758299334,,0.2425288647186385,,0.8798801638199125,
